Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,,,Microsoft.Extensions.Hosting 9.0.9,,,,,"Microsoft.Extensions.Hosting, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,,,Microsoft.AspNetCore.OpenApi 9.0.9,,,,,"Microsoft.AspNetCore.OpenApi, 9.0.9  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,,,Microsoft.Extensions.Http.Resilience 9.9.0,,,,,"Microsoft.Extensions.Http.Resilience, 9.9.0  Recommendation:  Remove Microsoft.Extensions.Http.Resilience, and replace with new package Microsoft.Extensions.Http.Resilience 10.2.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,,,Microsoft.Extensions.ServiceDiscovery 9.4.2,,,,,"Microsoft.Extensions.ServiceDiscovery, 9.4.2  Recommendation:  Remove Microsoft.Extensions.ServiceDiscovery, and replace with new package Microsoft.Extensions.ServiceDiscovery 10.2.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,,,OpenTelemetry.Instrumentation.AspNetCore 1.12.0,,,,,"OpenTelemetry.Instrumentation.AspNetCore, 1.12.0  Recommendation:  Remove OpenTelemetry.Instrumentation.AspNetCore, and replace with new package OpenTelemetry.Instrumentation.AspNetCore 1.15.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,,,OpenTelemetry.Instrumentation.Http 1.12.0,,,,,"OpenTelemetry.Instrumentation.Http, 1.12.0  Recommendation:  Remove OpenTelemetry.Instrumentation.Http, and replace with new package OpenTelemetry.Instrumentation.Http 1.15.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\Startup\ApiProgram.cs,232,8,M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder),,,,,app.UseExceptionHandler();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\Startup\ApiProgram.cs,62,8,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,loggingBuilder.AddConsole();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.ApiCore\RevolutionaryStuff.ApiCore.csproj,File,src\RevolutionaryStuff.ApiCore\Services\ServerInfoFinders\ServerInfoFinder.cs,32,8,P:System.Environment.OSVersion,,,,,"return new ServerInfo()          {              ApplicationStartedAt = Stuff.ApplicationStartedAt,              ApplicationInstanceId = Stuff.ApplicationInstanceId,              MachineName = Environment.MachineName,              ServerTime = DateTimeOffset.UtcNow,              OperatingSystemVersion = new(Environment.OSVersion),              Is64BitOperatingSystem = Environment.Is64BitOperatingSystem,              Is64BitProcess = Environment.IsPrivilegedProcess,              EntryPointAssembly = Assembly.GetEntryAssembly()?.FullName,              ApplicationName = _applicationNameFinder.ApplicationName,              EnvironmentName = _hostEnvironment.EnvironmentName,              EnvironmentVariables = environmentVariables?.AsReadOnlyDictionary(),              Configs = configs?.AsReadOnlyDictionary(),              TargetFramework = AppDomain.CurrentDomain?.SetupInformation?.TargetFrameworkName          };"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.AspNetCore\RevolutionaryStuff.AspNetCore.csproj,File,src\RevolutionaryStuff.AspNetCore\RevolutionaryStuff.AspNetCore.csproj,,,Microsoft.AspNetCore.OpenApi 9.0.9,,,,,"Microsoft.AspNetCore.OpenApi, 9.0.9  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\RevolutionaryStuff.AspNetCore\RevolutionaryStuff.AspNetCore.csproj,File,src\RevolutionaryStuff.AspNetCore\RevolutionaryStuff.AspNetCore.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,137,4,T:System.BinaryData,,,,,"private InboundMessage(          BinaryData binaryData,          string contentType,          string messageId,          IEnumerable<KeyValuePair<string, object>> properties,          long sequenceNumber,          string correlationId,          DateTimeOffset enqueuedTime,          string subject,          bool messageRetrievedFromStorage = false)      {          I = this;          SequenceNumber = sequenceNumber;          BinaryData = binaryData;          ContentType = contentType;          MessageId = messageId;          if (properties.NullSafeAny())          {              PropertiesField = new Dictionary<string, object>(properties);          }          CorrelationId = correlationId ?? string.Empty;          EnqueuedTime = enqueuedTime;          SubjectField = subject;          MessageRetrievedFromStorage = messageRetrievedFromStorage;      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,150,8,T:System.BinaryData,,,,,BinaryData = binaryData;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,125,12,T:System.BinaryData,,,,,sbrm.Body
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,113,12,T:System.BinaryData,,,,,new BinaryData(messageBody)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,113,12,M:System.BinaryData.#ctor(System.String),,,,,new BinaryData(messageBody)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,93,12,T:System.BinaryData,,,,,new BinaryData(messageBody)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,93,12,M:System.BinaryData.#ctor(System.Byte[]),,,,,new BinaryData(messageBody)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,32,33,T:System.BinaryData,,,,,BinaryData
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,32,33,M:System.BinaryData.ToString,,,,,BinaryData.ToString()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,26,33,T:System.BinaryData,,,,,BinaryData
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,26,33,M:System.BinaryData.ToStream,,,,,BinaryData.ToStream()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,8,32,T:System.BinaryData,,,,,BinaryData
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,137,4,T:System.BinaryData,,,,,"private InboundMessage(          BinaryData binaryData,          string contentType,          string messageId,          IEnumerable<KeyValuePair<string, object>> properties,          long sequenceNumber,          string correlationId,          DateTimeOffset enqueuedTime,          string subject,          bool messageRetrievedFromStorage = false)      {          I = this;          SequenceNumber = sequenceNumber;          BinaryData = binaryData;          ContentType = contentType;          MessageId = messageId;          if (properties.NullSafeAny())          {              PropertiesField = new Dictionary<string, object>(properties);          }          CorrelationId = correlationId ?? string.Empty;          EnqueuedTime = enqueuedTime;          SubjectField = subject;          MessageRetrievedFromStorage = messageRetrievedFromStorage;      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Inbound\InboundMessage.cs,150,8,T:System.BinaryData,,,,,BinaryData = binaryData;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Outbound\ServiceBus\ServiceBusMessageSender.cs,109,8,T:System.BinaryData,,,,,serviceBusMessage = outboundMessage.Size >= config.MaxPayloadSize              ? await OnCreateOversizeMessageAsync(outboundMessage)              : new ServiceBusMessage(new BinaryData(await outboundMessage.Payload.ToBufferAsync()));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\Services\Messaging\Outbound\ServiceBus\ServiceBusMessageSender.cs,109,8,M:System.BinaryData.#ctor(System.Byte[]),,,,,serviceBusMessage = outboundMessage.Size >= config.MaxPayloadSize              ? await OnCreateOversizeMessageAsync(outboundMessage)              : new ServiceBusMessage(new BinaryData(await outboundMessage.Payload.ToBufferAsync()));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\KeyVaultHelpers.cs,35,8,T:System.Uri,,,,,"return new SecretClient(new(authenticationSettings.KeyVaultUrl), creds);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Azure\RevolutionaryStuff.Azure.csproj,File,src\RevolutionaryStuff.Azure\KeyVaultHelpers.cs,35,8,M:System.Uri.#ctor(System.String),,,,,"return new SecretClient(new(authenticationSettings.KeyVaultUrl), creds);"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\revolutionarystuff.com\revolutionarystuff.com.csproj,File,src\revolutionarystuff.com\revolutionarystuff.com.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\revolutionarystuff.com\revolutionarystuff.com.csproj,File,src\revolutionarystuff.com\Program.cs,16,12,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Error"");"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 9.0.9,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.9,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.9,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,Microsoft.Extensions.Hosting.Abstractions 9.0.9,,,,,"Microsoft.Extensions.Hosting.Abstractions, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Hosting.Abstractions, and replace with new package Microsoft.Extensions.Hosting.Abstractions 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,Microsoft.Extensions.Http 9.0.9,,,,,"Microsoft.Extensions.Http, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Http, and replace with new package Microsoft.Extensions.Http 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,Microsoft.Extensions.Logging.Console 9.0.9,,,,,"Microsoft.Extensions.Logging.Console, 9.0.9  Recommendation:  Remove Microsoft.Extensions.Logging.Console, and replace with new package Microsoft.Extensions.Logging.Console 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,System.IO.Hashing 9.0.11,,,,,"System.IO.Hashing, 9.0.11  Recommendation:  Remove System.IO.Hashing, and replace with new package System.IO.Hashing 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,159,8,T:System.IO.Hashing.Crc32,,,,,"RegisterHashAlgorithmCreator(() => new Crc32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.Crc.Crc32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,159,8,M:System.IO.Hashing.Crc32.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new Crc32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.Crc.Crc32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,158,8,T:System.IO.Hashing.XxHash128,,,,,"RegisterHashAlgorithmCreator(() => new XxHash128(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash128);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,158,8,M:System.IO.Hashing.XxHash128.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash128(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash128);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,157,8,T:System.IO.Hashing.XxHash64,,,,,"RegisterHashAlgorithmCreator(() => new XxHash64(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash64);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,157,8,M:System.IO.Hashing.XxHash64.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash64(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash64);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,156,8,T:System.IO.Hashing.XxHash32,,,,,"RegisterHashAlgorithmCreator(() => new XxHash32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,156,8,M:System.IO.Hashing.XxHash32.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,89,16,M:System.IO.Hashing.NonCryptographicHashAlgorithm.GetHashAndReset,,,,,var buf = h.GetHashAndReset();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,88,16,M:System.IO.Hashing.NonCryptographicHashAlgorithm.Append(System.IO.Stream),,,,,h.Append(st);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,87,16,T:System.IO.Hashing.NonCryptographicHashAlgorithm,,,,,var h = creator();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,75,12,T:System.IO.Hashing.NonCryptographicHashAlgorithm,,,,,var z = creator();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,159,8,T:System.IO.Hashing.Crc32,,,,,"RegisterHashAlgorithmCreator(() => new Crc32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.Crc.Crc32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,159,8,M:System.IO.Hashing.Crc32.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new Crc32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.Crc.Crc32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,158,8,T:System.IO.Hashing.XxHash128,,,,,"RegisterHashAlgorithmCreator(() => new XxHash128(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash128);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,158,8,M:System.IO.Hashing.XxHash128.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash128(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash128);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,157,8,T:System.IO.Hashing.XxHash64,,,,,"RegisterHashAlgorithmCreator(() => new XxHash64(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash64);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,157,8,M:System.IO.Hashing.XxHash64.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash64(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash64);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,156,8,T:System.IO.Hashing.XxHash32,,,,,"RegisterHashAlgorithmCreator(() => new XxHash32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,156,8,M:System.IO.Hashing.XxHash32.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash32);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\ApplicationParts\IJsonSerializable.cs,11,11,T:System.Text.Json.JsonDocument,,,,,JsonDocument.Parse(ToJson())
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\ApplicationParts\IJsonSerializable.cs,11,11,T:System.Text.Json.JsonDocument,,,,,JsonDocument.Parse(ToJson())
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,33,4,T:System.Uri,,,,,"async Task<GetDataResult> GetDataAsync(Uri u, bool throwOnNonSuccess = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,38,8,T:System.Net.Http.HttpContent,,,,,"return new(await resp.Content.ReadAsStreamAsync(), resp);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,38,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,"return new(await resp.Content.ReadAsStreamAsync(), resp);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,25,4,T:System.Uri,,,,,"async Task<Stream> GetStreamAsync(Uri u, bool throwOnNonSuccess = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,30,8,T:System.Net.Http.HttpContent,,,,,return await resp.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,30,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,return await resp.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,17,4,T:System.Uri,,,,,"async Task<string> GetStringAsync(Uri u, bool throwOnNonSuccess = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,22,8,T:System.Net.Http.HttpContent,,,,,return await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,14,4,T:System.Uri,,,,, Task<HttpResponseMessage> GetAsync(Uri u)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\JsonSerializers\Microsoft\Converters\UndefinedJsonElementConverter.cs,11,8,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.ParseValue(ref reader).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\JsonSerializers\Microsoft\Converters\UndefinedJsonElementConverter.cs,11,8,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.ParseValue(ref reader).RootElement;
